,id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
46885,3771631,(2017 FS2),0.066765941,0.149293183,30606.37106,43537966.45,Earth,False,23.0,False
77403,54016498,(2020 GG2),0.036690614,0.082042707,62328.97962,3799261.647,Earth,False,24.3,False
44761,3761029,(2016 TP56),0.031956189,0.07145621,23846.59772,15179366.39,Earth,False,24.6,False
58167,54159402,(2021 LE6),0.091317703,0.204192591,54487.1267,64297263.23,Earth,False,22.32,False
35899,2441823,441823 (2009 QO5),0.097848681,0.218796303,16097.50212,31735876.25,Earth,False,22.17,False
48616,3747496,(2016 FA),0.023150212,0.051765448,25307.32321,24771412.85,Earth,False,25.3,False
27462,3939968,(2019 WB7),0.035039264,0.078350176,55427.01272,66133530.1,Earth,False,24.4,False
72075,3749063,(2016 FK39),0.050647146,0.113250461,17803.39593,29165377.54,Earth,False,23.6,False
63021,3671134,(2014 JS57),0.096506147,0.215794305,39237.5632,25742540.14,Earth,False,22.2,False
74912,3879290,(2019 UL2),0.02658,0.059434687,25609.07622,7961551.847,Earth,False,25.0,False
9972,3180179,(2004 HT38),0.050647146,0.113250461,30569.4819,15066009.12,Earth,False,23.6,False
23722,3763268,(2016 VR),0.014606796,0.03266179,84395.55359,72097307.95,Earth,False,26.3,False
28945,3736807,(2015 YA),0.008801465,0.019680675,24540.87425,32192221.22,Earth,False,27.4,False
80515,54053851,(2020 RV2),0.021113245,0.04721065,14959.02821,5683473.074,Earth,False,25.5,False
77974,54224426,(2021 WF2),0.02609486,0.058349882,51775.76021,51566645.78,Earth,False,25.04,False
17855,3367831,(2007 CB19),0.175612319,0.392681082,44435.24483,43260705.17,Earth,False,20.9,False
48011,3825245,(2018 LX5),0.024241248,0.054205079,54508.39347,19095987.29,Earth,False,25.2,False
39587,3606312,(2012 PA),0.229379698,0.512908597,91250.36307,24210730.37,Earth,False,20.32,False
51489,2507366,507366 (2011 XO3),1.160259082,2.594418179,67759.63429,40160472.49,Earth,False,16.8,False
87504,3057547,(2000 WO148),0.208235599,0.465628955,14685.78358,71821554.6,Earth,False,20.53,False
14556,2066251,66251 (1999 GJ2),1.019893859,2.280551998,21004.66053,41283801.03,Earth,False,17.08,False
65773,3736412,(2015 XX169),0.008801465,0.019680675,21570.0652,5246741.615,Earth,False,27.4,False
4275,3836296,(2018 WH1),0.005064715,0.011325046,30805.95869,43043708.68,Earth,False,28.6,False
8425,3956452,(2019 YT3),0.018388867,0.041118757,27171.2746,71546803.12,Earth,False,25.8,False
45118,54054629,(2020 SR4),0.013949382,0.031191767,30091.22137,73109936.02,Earth,False,26.4,False
18482,54106310,(2021 BZ),0.029686225,0.066380417,34050.01436,70037244.9,Earth,False,24.76,False
64260,3684634,(2014 QV363),0.017561232,0.039268108,38391.67532,2194110.192,Earth,False,25.9,False
90606,54213623,(2021 UL4),0.038597127,0.086305799,44738.50022,48792379.74,Earth,False,24.19,False
11141,3067492,(2000 YS134),0.063760979,0.142573883,25489.88471,41841537.6,Earth,False,23.1,False
67704,54016919,(2020 HT9),0.116025908,0.259441818,91256.48943,69441249.09,Earth,False,21.8,False
73051,3715435,(2015 FA341),0.036690614,0.082042707,21858.11413,55119821.39,Earth,False,24.3,False
24475,3071939,(2001 BB16),0.060891262,0.136157002,32234.98689,45524472.37,Earth,False,23.2,False
5152,3471216,(2009 TQ),0.017561232,0.039268108,48947.64787,37218802.85,Earth,False,25.9,False
42926,3753791,(2016 LY8),0.073207399,0.163696721,36117.46422,5125717.986,Earth,False,22.8,False
63513,3595924,(2012 BT1),0.008801465,0.019680675,51566.57413,65578058.54,Earth,False,27.4,False
43065,3754343,(2016 NA),0.011080388,0.024776501,26953.82593,483092.8112,Earth,False,26.9,False
62325,3748362,(2016 FC12),0.031956189,0.07145621,47133.30633,13832854.23,Earth,False,24.6,False
53568,2523638,523638 (2010 MQ1),0.22108281,0.494356193,91067.16868,42378150.3,Earth,False,20.4,False
66601,3584585,(2011 UZ275),0.050647146,0.113250461,18634.44158,58647743.95,Earth,False,23.6,False
90017,54265882,(2022 FR2),0.025736825,0.057549291,29773.04106,9577058.856,Earth,False,25.07,False
71109,3744694,(2016 DH),0.008405334,0.018794898,15556.01367,3734016.032,Earth,False,27.5,False
20564,3414424,(2008 NA),0.048367649,0.108153351,72525.42236,54440754.31,Earth,False,23.7,False
62856,3716433,(2015 HA1),0.152951935,0.342010925,36922.97672,47596323.86,Earth,False,21.2,False
24749,3370278,(2007 EK),0.003669061,0.008204271,81104.47693,71586907.81,Earth,False,29.3,False
14820,54076023,(2020 UP4),0.058150704,0.130028927,33056.89599,44418625.34,Earth,False,23.3,False
38821,54017034,(2020 JZ1),0.019255508,0.043056624,34172.22177,19227309.16,Earth,False,25.7,False
65749,3703247,(2014 YD42),0.096506147,0.215794305,40261.98299,14213654.31,Earth,False,22.2,False
22895,3404367,(2008 DL5),0.101054342,0.225964377,50733.15459,19579248.77,Earth,False,22.1,False
51168,3797497,(2018 AA4),0.017561232,0.039268108,38190.13573,1356466.195,Earth,False,25.9,False
50584,54099636,(2020 XV3),0.072202956,0.161450717,65729.08752,48902931.0,Earth,False,22.83,False
12767,3770151,(2017 DB38),0.042126461,0.094197631,22513.21775,27321833.45,Earth,False,24.0,False
20519,3722211,(2015 MN66),0.253837029,0.567596853,59284.03595,39696065.43,Earth,False,20.1,False
57895,54193344,(2021 RY3),0.019613494,0.043857107,60797.58891,71919813.83,Earth,False,25.66,False
23894,3721073,(2015 LY13),0.040230458,0.089958039,52295.61604,4692299.79,Earth,False,24.1,False
26559,3449123,(2009 EY),0.013321557,0.029787906,40495.76158,3196119.298,Earth,False,26.5,False
18398,3753623,(2016 LB),0.073207399,0.163696721,84229.58208,58892543.72,Earth,False,22.8,False
58586,2267223,267223 (2001 DQ8),0.63760979,1.425738833,122046.8182,28570095.6,Earth,False,18.1,False
39784,3293961,(2005 TC51),0.009216266,0.020608196,27719.8007,46612262.99,Earth,False,27.3,False
35493,54048865,(2020 OM),0.010581689,0.023661375,33957.06214,3820537.501,Earth,False,27.0,False
62881,3668955,(2014 HL2),0.015295194,0.034201093,40401.27214,3373816.854,Earth,False,26.2,False
17883,3367720,(2007 CR5),0.022108281,0.049435619,23316.66029,69288278.66,Earth,False,25.4,False
30418,3835871,(2018 VA),0.012149404,0.027166893,21205.73489,51396350.46,Earth,False,26.7,False
90710,54225006,(2021 WE3),0.02446555,0.054706632,55762.91271,50588946.41,Earth,False,25.18,False
28720,3342322,(2006 SE6),0.069912523,0.156329154,80648.05378,67718363.39,Earth,False,22.9,False
63961,54102516,(2020 YJ4),0.049952241,0.111696607,36202.3572,60517739.36,Earth,False,23.63,False
28767,3368404,(2007 DD),0.017561232,0.039268108,12675.39957,17518793.43,Earth,False,25.9,False
37177,3588847,(2011 WF32),0.088014652,0.196806745,31469.64922,34152848.16,Earth,False,22.4,False
31316,3781897,(2017 SL16),0.01740023,0.038908096,18835.03117,31975831.89,Earth,False,25.92,False
41775,3631823,(2013 EC28),0.192555078,0.430566244,32616.0965,30284382.62,Earth,False,20.7,False
85728,2288592,288592 (2004 JW20),0.185590173,0.414992243,47015.09713,43249924.72,Earth,False,20.78,False
3664,2222869,222869 (2002 FB6),0.752583993,1.682828966,103002.3193,61099552.85,Earth,False,17.74,False
30431,54246379,(2022 CU4),0.003652204,0.008166575,13031.98071,30962803.95,Earth,False,29.31,False
70869,3313180,(2006 BC),0.375452479,0.839537266,87263.26514,40729491.0,Earth,False,19.25,False
11823,3714176,(2015 FF37),0.421264611,0.941976306,64946.72373,41713803.2,Earth,False,19.0,False
67080,54050999,(2020 PP1),0.012547436,0.028056919,11694.50128,15419257.14,Earth,False,26.63,False
90503,3293961,(2005 TC51),0.009216266,0.020608196,36749.0663,10138189.65,Earth,False,27.3,False
9956,54260714,(2022 FD),0.016089961,0.035978245,51043.18612,59569625.51,Earth,False,26.09,False
18372,3696301,(2014 WW4),0.023150212,0.051765448,51522.50349,11458523.97,Earth,False,25.3,False
51586,3799763,(2018 DD4),0.231502122,0.517654482,71296.3176,36742953.37,Earth,False,20.3,False
7773,3837826,(2019 AM10),0.024241248,0.054205079,16764.2563,33714258.82,Earth,False,25.2,False
38259,2326354,326354 (2000 SJ344),0.076657557,0.171411509,23635.20174,47415758.09,Earth,False,22.7,False
75043,54138714,(2021 HG1),0.01034082,0.023122776,31525.42439,33501568.8,Earth,False,27.05,False
72876,3842964,(2019 MA2),0.4411182,0.986370281,110724.466,15462968.76,Earth,False,18.9,False
33964,3477703,(2009 WQ6),0.003841979,0.008590926,73426.87462,41726085.22,Earth,False,29.2,False
78553,3735657,(2015 XK1),0.278326768,0.622357573,97450.76047,67978143.07,Earth,False,19.9,False
58261,3748562,(2016 GB1),0.144728805,0.323623447,65168.08771,39382745.58,Earth,False,21.32,False
24673,2435441,435441 (2008 DJ5),0.269497646,0.602615057,43435.02833,39180942.44,Earth,False,19.97,False
9944,3179364,(2004 HD),0.029144391,0.065168838,22261.76109,5268513.356,Earth,False,24.8,False
17079,3143084,(2002 VX91),0.036690614,0.082042707,25996.06338,33766032.25,Earth,False,24.3,False
4611,54055074,(2020 TC2),0.183888672,0.411187571,47671.7081,69867797.08,Earth,False,20.8,False
16242,2138359,138359 (2000 GX127),0.664591797,1.486072436,41618.47174,67102995.13,Earth,False,18.01,False
33607,3395956,(2007 WM3),0.063760979,0.142573883,90609.90865,63920286.4,Earth,False,23.1,False
24628,3646915,(2013 RG),0.003503926,0.007835018,51331.44141,8941506.368,Earth,False,29.4,False
89349,54248946,(2022 EM),0.033003118,0.073797216,65167.23566,7105356.892,Earth,False,24.53,False
80468,3781886,(2017 SV14),0.058150704,0.130028927,36172.59243,35992946.04,Earth,False,23.3,False
5509,54106084,(2021 BB),0.006615383,0.014792446,12270.8143,28908159.87,Earth,False,28.02,False
17434,3780633,(2017 PK25),0.023150212,0.051765448,62106.16449,9050451.51,Earth,False,25.3,False
5048,3134264,(2002 RR25),0.160899605,0.359782453,33059.53852,30407727.48,Earth,False,21.09,False
55597,3836200,(2018 VN7),0.022108281,0.049435619,47139.11005,1003211.499,Earth,False,25.4,False
26949,3648879,(2013 TJ6),0.024241248,0.054205079,49624.33291,51153129.72,Earth,False,25.2,False
45687,3644045,(2013 LK31),0.384197891,0.859092601,71289.40934,46372566.48,Earth,False,19.2,False
77740,54268444,(2022 GM),0.005604734,0.012532565,49272.15972,30692012.38,Earth,False,28.38,False
55662,3771476,(2017 ER22),0.330031183,0.737972161,60065.244,20617291.13,Earth,False,19.53,False
70560,3736778,(2015 XA378),0.017561232,0.039268108,61904.9766,3844559.778,Earth,False,25.9,False
13001,3409434,(2008 GD110),0.033462237,0.074823838,80458.90925,69565973.16,Earth,False,24.5,False
39328,54106084,(2021 BB),0.006615383,0.014792446,20270.50758,21763750.35,Earth,False,28.02,False
88213,54229473,(2021 XQ4),0.011818299,0.02642652,65584.9196,1215194.314,Earth,False,26.76,False
50738,54157820,(2021 LC3),0.01326035,0.029651043,60751.23228,32860036.55,Earth,False,26.51,False
74307,3879534,(2019 UO4),0.030517923,0.068240151,43086.2458,15870531.17,Earth,False,24.7,False
31882,3544981,(2010 PU66),0.092162655,0.206081961,42308.54435,26986307.45,Earth,False,22.3,False
15072,54158257,(2021 LH5),0.174002295,0.38908096,70592.50591,34368359.86,Earth,False,20.92,False
54706,3829451,(2018 RX6),0.017561232,0.039268108,29375.91436,8078287.254,Earth,False,25.9,False
69910,3735467,(2015 WX1),0.055533491,0.124176661,35027.3513,9588977.902,Earth,False,23.4,False
31658,3745638,(2016 ER28),0.02658,0.059434687,25621.82841,71869080.15,Earth,False,25.0,False
17986,3714458,(2015 FW117),0.076657557,0.171411509,89008.24725,61835649.97,Earth,False,22.7,False
85878,54191341,(2021 QY4),0.055024357,0.123038203,24197.82818,37988312.5,Earth,False,23.42,False
3159,3114020,(2002 CR11),0.242412481,0.542050786,42791.59963,36787270.53,Earth,False,20.2,False
36260,3781990,(2017 SE20),0.006991252,0.015632915,87760.56241,73818491.05,Earth,False,27.9,False
23302,3773650,(2017 FH128),0.127219879,0.284472297,30136.98793,42792033.65,Earth,False,21.6,False
26427,3309092,(2005 YR3),0.063760979,0.142573883,27397.68344,10382349.94,Earth,False,23.1,False
82170,3795086,(2017 YQ5),0.030517923,0.068240151,37557.46422,20700442.18,Earth,False,24.7,False
70690,3740104,(2016 AG166),0.042126461,0.094197631,38924.19066,7533759.385,Earth,False,24.0,False
14119,2523728,523728 (2014 ON344),0.080640828,0.180318372,58130.57591,38967077.91,Earth,False,22.59,False
33290,3836878,(2018 XP3),0.069912523,0.156329154,33965.07428,47369247.74,Earth,False,22.9,False
89348,54248574,(2022 DT3),0.016313794,0.036478753,70146.90173,3744262.783,Earth,False,26.06,False
46953,54203712,(2021 TE4),0.01092836,0.024436555,61317.51438,53164725.68,Earth,False,26.93,False
14702,3785681,(2017 TU1),0.016770846,0.037500752,47421.17059,11903568.52,Earth,False,26.0,False
87808,54226787,(2021 XW1),0.050647146,0.113250461,54780.43088,12188930.72,Earth,False,23.6,False
82257,54105995,(2021 AY6),0.00623096,0.013932851,24749.00634,2329155.315,Earth,False,28.15,False
8192,3670096,(2014 HB177),0.006376098,0.014257388,37163.71286,22959741.04,Earth,False,28.1,False
27872,3778084,(2017 OO1),0.033462237,0.074823838,40378.68347,20427016.44,Earth,False,24.5,False
2178,3785785,(2017 TW4),0.027832677,0.062235757,35902.82557,26758436.92,Earth,False,24.9,False
2404,3724245,(2015 OQ21),0.006991252,0.015632915,46429.80664,62755381.56,Earth,False,27.9,False
83430,54179898,(2021 PE5),0.197040262,0.44059542,80486.50883,67007765.97,Earth,False,20.65,False
2145,3795062,(2017 YX4),0.050647146,0.113250461,28460.03212,66640160.5,Earth,False,23.6,False
58480,2482718,482718 (2013 ET9),0.160899605,0.359782453,23287.44722,28082286.94,Earth,False,21.09,False
1545,3837565,(2019 AV),0.036690614,0.082042707,82732.08926,67103737.67,Earth,False,24.3,False
87694,54221659,(2021 WB),0.078443141,0.175404196,51922.10038,21780877.78,Earth,False,22.65,False
78689,3840729,(2019 FB2),0.013321557,0.029787906,27491.93565,44214398.45,Earth,False,26.5,False
40504,3991580,(2020 CK2),0.003703011,0.008280184,21469.66016,71433079.42,Earth,False,29.28,False
37100,3645382,(2013 PS13),0.009650615,0.021579431,53706.93904,48286640.43,Earth,False,27.2,False
59007,54212438,(2021 UT),0.003669061,0.008204271,30725.68109,35095969.86,Earth,False,29.3,False
30897,3635122,(2013 HU14),0.038419789,0.08590926,43594.16063,40349550.06,Earth,False,24.2,False
51415,54235679,(2022 AK3),0.0437074,0.097732718,29743.73187,52144310.46,Earth,False,23.92,False
76425,3767245,(2017 BU31),0.192555078,0.430566244,9779.808778,65364238.37,Earth,False,20.7,False
30805,2506590,506590 (2005 XB1),0.105816886,0.23661375,40909.39353,20608101.57,Earth,False,22.0,False
81723,54098021,(2020 WW5),0.004748484,0.010617933,4421.79092,2065426.238,Earth,False,28.74,False
72212,3752775,(2016 JX5),0.011080388,0.024776501,25003.97849,2579561.131,Earth,False,26.9,False
38310,3601298,(2012 EK8),0.046190746,0.103285648,33385.26987,4316007.412,Earth,False,23.8,False
52680,2516457,516457 (2005 HM3),0.291443905,0.651688382,56468.08908,40250711.93,Earth,False,19.8,False
65263,3693145,(2014 TJ33),0.066765941,0.149293183,39065.55103,6024181.969,Earth,False,23.0,False
61536,3792468,(2017 YH),0.58150704,1.30028927,97038.63357,69176321.84,Earth,False,18.3,False
19097,3368867,(2007 DD49),0.421264611,0.941976306,74667.07988,37886188.39,Earth,False,19.0,False
23979,3754388,(2016 NB1),0.04411182,0.098637028,35440.30247,7255798.853,Earth,False,23.9,False
5259,3147579,(2003 CA4),0.050647146,0.113250461,14803.39079,25190088.62,Earth,False,23.6,False
8956,3695735,(2014 UJ192),0.110294785,0.246626636,30699.37108,73849738.44,Earth,False,21.91,False
9108,3483649,(2009 XH8),0.060891262,0.136157002,62271.76142,70147408.09,Earth,False,23.2,False
5479,3703541,(2015 AD44),0.053034072,0.118587791,9765.741206,32649587.49,Earth,False,23.5,False
41016,3840738,(2019 FN2),0.048367649,0.108153351,41554.1229,47099488.55,Earth,False,23.7,False
13944,3824066,(2018 JP1),0.183888672,0.411187571,36535.36113,52416842.96,Earth,False,20.8,False
172,2497135,497135 (2004 QD20),0.634680239,1.419188158,99305.79664,58486224.21,Earth,False,18.11,False
84673,54143421,(2021 JG1),0.029686225,0.066380417,32949.06381,844025.6025,Earth,False,24.76,False
69578,3733261,(2015 VA2),0.038419789,0.08590926,40647.24603,13334488.0,Earth,False,24.2,False
13486,3842773,(2019 LY1),0.063760979,0.142573883,33141.07302,41776703.32,Earth,False,23.1,False
36681,3799269,(2018 CX1),0.246919266,0.552128263,89106.073,57858217.77,Earth,False,20.16,False
67813,54146233,(2021 JN10),0.024578478,0.054959146,57273.87421,7889928.321,Earth,False,25.17,False
61481,3477575,(2009 WK1),0.009650615,0.021579431,46460.09608,42144883.02,Earth,False,27.2,False
54270,2438429,438429 (2006 WN1),0.445199816,0.995497053,15736.61208,26310648.64,Earth,False,18.88,False
49655,3770988,(2017 EH1),0.058419115,0.130629113,73396.80856,74458521.11,Earth,False,23.29,False
42579,3753134,(2016 JV24),0.046190746,0.103285648,71643.86962,16519076.64,Earth,False,23.8,False
19870,54236431,(2022 AA4),0.007121229,0.015923553,35687.05617,32774232.99,Earth,False,27.86,False
40102,3608620,(2012 RJ15),0.050647146,0.113250461,44721.46759,17771834.05,Earth,False,23.6,False
13097,3520758,(2010 HX107),0.050647146,0.113250461,22381.93857,4842558.958,Earth,False,23.6,False
27461,3842748,(2019 KR5),0.092162655,0.206081961,12674.19191,39381984.49,Earth,False,22.3,False
49824,54017087,(2020 KU),0.005230642,0.011696071,23338.35593,61735998.35,Earth,False,28.53,False
42072,2612027,612027 (1995 FJ),0.192555078,0.430566244,47827.28974,63112896.34,Earth,False,20.7,False
15364,3325674,(2006 EC1),0.530340723,1.185877909,79136.18513,60356579.66,Earth,False,18.5,False
31930,3545632,(2010 RG31),0.07772397,0.173796081,29938.58851,42960329.32,Earth,False,22.67,False
35240,3753135,(2016 JX24),0.022108281,0.049435619,17773.07487,16869222.12,Earth,False,25.4,False
2888,3723955,(2015 NK3),0.146067964,0.326617897,64574.04477,60456269.18,Earth,False,21.3,False
78816,3401103,(2008 BH16),0.211132445,0.472106499,60482.92457,53581398.89,Earth,False,20.5,False
34303,3560053,(2011 FG),0.127219879,0.284472297,93386.54107,44575294.11,Earth,False,21.6,False
63310,3673544,(2014 LV14),0.042126461,0.094197631,20096.97835,23635398.22,Earth,False,24.0,False
72824,3843278,(2019 NX5),0.004023046,0.008995804,6650.074431,1008787.939,Earth,False,29.1,False
85393,3843317,(2019 NB7),0.008801465,0.019680675,49544.96508,5824032.959,Earth,False,27.4,False
35694,2481904,481904 (2009 BB11),0.333084924,0.744800533,36266.43958,56674103.84,Earth,False,19.51,False
1120,3566699,(2011 KY15),0.040230458,0.089958039,76617.36258,39468558.0,Earth,False,24.1,False
35771,3574334,(2011 OC18),0.175612319,0.392681082,18362.13902,26651161.19,Earth,False,20.9,False
