,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
67334,0.635,1981,0.593,['Camilo Sesto'],0.536,227600,0.445,0,0MexPBIVYBTeTgrQGPIIsB,0.000143,9,0.0631,-14.427,1,Vivir Sin Ti,45,1981-04-01,0.039,142.901
57595,0.489,1926,0.919,['Reverend J.M. Gates'],0.7120000000000001,199560,0.329,0,4L4J7UoLgJr4gbysTHUWDl,0.0,5,0.718,-10.081,0,Kinky Hair Is No Disgrace,0,1926,0.868,132.592
64563,0.83,1967,0.6970000000000001,['Grateful Dead'],0.417,146707,0.77,0,4Tdc6SSkkHBAH4ckkWvnzU,0.764,6,0.455,-9.588,0,Cold Rain and Snow,27,1967,0.0573,170.61900000000003
47604,0.825,1972,0.659,['Bette Midler'],0.6579999999999999,137173,0.647,0,7MuMALGZV3KhVA9AS9TFup,0.0,0,0.174,-6.787000000000001,1,Boogie Woogie Bugle Boy,41,1972,0.1369999999999999,98.49
61408,0.158,1951,0.852,['Hans J. Salter'],0.377,236166,0.6659999999999999,0,0OFdOoFYAwc0E5dz3iR6PJ,0.807,8,0.0944,-9.83,0,Kalmuks Beaten,0,1951-01-01,0.134,125.623
71393,0.8959999999999999,2001,0.231,"['Big Pun', 'Joe']",0.8909999999999999,236267,0.7040000000000001,0,5kWShBA43yNFBzHk7g1Mtd,0.0055299999999999,4,0.119,-4.128,0,Still Not a Player (feat. Joe),45,2001-04-03,0.283,94.119
48994,0.0684,1978,0.916,['Willie Nelson'],0.295,273333,0.114,0,0HBc7nSv7tT4KXktKAaNYx,0.0336,8,0.163,-14.657,1,September Song,35,1978-04-01,0.0333,69.42699999999999
64750,0.794,1968,0.362,['Gilberto Gil'],0.523,175507,0.8140000000000001,0,2nHVVNlcu6fk7loeurN3QY,0.0,2,0.077,-9.377,1,Procissão,38,1968-01-01,0.0735,101.474
164048,0.18,1987,0.00382,['INXS'],0.664,184587,0.611,0,1RgOrewvZSvrR1dwisOK3W,0.0005809999999999,0,0.172,-7.834,1,Never Tear Us Apart - 2017 Remaster,24,1987,0.0276,96.604
61085,0.248,1950,0.7979999999999999,['Stathis Kavouras'],0.218,556067,0.361,0,051usC3f6l3ye0HsdkiUsv,0.00231,2,0.21,-13.867,1,Distixia,0,1950-01-01,0.038,115.269
103557,0.236,1994,0.000429,['Soundgarden'],0.352,347987,0.8079999999999999,0,2rLAx6mTzaTYd0DborfvV0,0.000634,7,0.0996,-4.907,1,Limo Wreck,42,1994-03-09,0.0345,137.875
29304,0.7040000000000001,1973,0.068,['Steely Dan'],0.46,300200,0.624,0,0ZxWG91nxZcCsEUd6ykc6i,0.05,7,0.059,-11.954,1,King Of The World,41,1973-01-01,0.0446,128.918
62952,0.245,1959,0.899,['The Moonglows'],0.352,222840,0.102,0,0PebhGIynG9vDbrV66UiKV,5.72e-06,3,0.0834,-16.865,1,Ten Commandments Of Love,18,1959-05-13,0.0417,174.4
56901,0.573,2018,0.782,['Ella Mai'],0.356,197183,0.388,1,0SbOpoBzBBCqWIcvo94JeD,0.0,9,0.109,-8.532,1,Naked - Bonus Track,68,2018-10-12,0.0652,175.123
141683,0.758,1947,0.985,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.39,45800,0.227,0,1z9fkvYh8nc7aYmAhNnTBC,0.912,0,0.11,-18.368,1,"Variations on a Waltz by Diabelli, Op. 120: Variation 25: Allegro",0,1947,0.0368,124.758
33873,0.359,1996,0.428,['Az Yet'],0.555,269027,0.5429999999999999,0,2mj1Z5bqu0UfW4o4a7UxpW,0.0,3,0.105,-8.874,0,Last Night,49,1996-10-27,0.0272,164.021
131232,0.927,1972,0.772,['Wynonie Harris'],0.659,136773,0.5710000000000001,0,2XacJ1d8YqhSrxxUFykEOY,0.0,9,0.307,-9.199,1,Shake That Thing,27,1972,0.0382,139.313
169060,0.382,2013,0.000234,['Greek Fire'],0.457,242200,0.948,1,4mdjTz7RhMC1MPPVu8jNYR,0.0,5,0.0744,-3.621,0,A Real Life,50,2013-03-12,0.075,134.976
10534,0.851,1974,0.324,['Ohio Players'],0.639,276333,0.75,0,06xkqQuJzl1ddeK48jG6qa,0.0335,5,0.282,-11.794,1,Fire,48,1974-06-01,0.0557,107.174
52124,0.759,1994,0.0109,['Widespread Panic'],0.619,250467,0.6509999999999999,0,4fhg30vG0n8bzBSszfhqbV,0.00575,0,0.155,-11.004,1,Airplane,42,1994,0.0272,124.076
169437,0.763,2014,0.0371,['Kevin Gates'],0.768,206730,0.66,1,142xvD2Bi2Qt7TCD9z2FLV,0.0,0,0.102,-6.388,0,Again,46,2014-03-18,0.251,129.991
105286,0.193,2003,0.216,['Ricky Martin'],0.512,279227,0.615,0,2VspVkHity8i4H9jammhhR,0.0,11,0.123,-5.318,1,Tal Vez,58,2003-04-21,0.0319,115.884
39033,0.8690000000000001,1928,0.99,"['Francisco Canaro', 'Charlo']",0.825,167307,0.147,0,2Q5MyQIJ9bewVgLDDm7SE2,0.00957,9,0.264,-13.743,1,Otra Vez el Viejo - Remasterizado,0,1928-09-16,0.179,116.565
49311,0.502,1980,0.438,['Dire Straits'],0.7020000000000001,289413,0.477,0,4XNpCQO0btQXDIZMn8UGDs,0.00464,9,0.124,-10.371,0,Hand in Hand,34,1980-10-17,0.0296,107.736
170457,0.459,2020,0.139,"['Savage Ga$p', '93FEETOFSMOKE', 'shinigami']",0.816,148140,0.5770000000000001,0,3sdYpdTTn4fdfu4cyisnt0,0.0,1,0.0827,-5.9979999999999976,1,Pumpkins Scream In the Dead of Night (feat. shinigami),66,2020-02-12,0.41,171.028
167594,0.634,2005,0.253,['James Blunt'],0.633,221773,0.701,1,3fl78noR9kt12JYKuTAP4a,4.79e-05,10,0.165,-5.968999999999999,1,Wisemen,57,2005-08-08,0.0267,151.892
33954,0.34,1997,0.000515,['Control Machete'],0.84,215267,0.7140000000000001,0,1yshNtExWJOfvjfvUqGcnu,0.0479,9,0.408,-7.0310000000000015,1,"Comprendes, Mendes?",61,1997,0.212,93.998
79911,0.54,1957,0.878,['Jimmy Smith'],0.542,658987,0.377,0,1zCsqCHvdc1uLFNO10Onsz,0.6829999999999999,5,0.569,-11.514,1,"After Hours - Live At Smalls' Paradise, Harlem, NYC, 1957 / Remastered 1999 / Rudy Van Gelder Edition",16,1957-01-01,0.0459,137.746
1650,0.362,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.487,219960,0.109,0,3FkSu26C0CcBzciaR7cuAK,5.24e-05,2,0.139,-20.146,1,Maybe It's Love,8,1930,0.271,96.949
109387,0.393,1935,0.716,"['Sinclair Lewis', 'Frank Arnold']",0.621,331691,0.194,0,6koVai0xJznWcK9mYoSvdE,3.9e-06,7,0.391,-19.314,1,"Das ist bei uns nicht möglich, Kapitel 125",0,1935,0.964,80.133
61217,0.7659999999999999,1950,0.993,['Stavros Tzouanakos'],0.552,179053,0.337,0,0HE88T9Z1J3NephYDRbr1g,0.688,7,0.412,-17.641,0,Nostalgia,0,1950-01-01,0.0314,77.061
113696,0.556,1964,0.7559999999999999,['Frank Sinatra'],0.61,163813,0.314,0,6jFnj89kzqNh720ee2W8JR,0.0,6,0.274,-14.014,0,The Look Of Love,18,1964-11,0.0418,140.491
145937,0.426,1971,0.0374,['Janis Joplin'],0.362,407293,0.887,0,4HL3bZ2m5O9Ygwk4CF2S3h,0.00332,9,0.4320000000000001,-9.936,1,"Tell Mama - Live at CNE Stadium, Toronto, Canada - June 1970",29,1971-01-11,0.456,156.428
274,0.879,1923,0.983,['Fletcher Henderson & His Orchestra'],0.78,169267,0.207,0,4ubnmGMXNLgQpj5YKoldMm,0.0291,10,0.101,-14.127,1,Sugar Foot Stomp,7,1923,0.0771,100.376
168829,0.602,2011,0.078,['Bleached'],0.219,161156,0.906,0,5W3Auo6qVL6wwbIruLFju7,0.852,4,0.265,-4.995,1,Think Of You,44,2011-07-19,0.0392,198.232
62167,0.414,1955,0.878,['Javier Solís'],0.399,198827,0.283,0,445E8oxp3oVoPhIOdJiqv6,0.00318,0,0.187,-11.914,1,Cada Quien Su Vida,6,1955,0.0294,112.155
43305,0.176,1950,0.977,"['Rudolf Sieczynski', 'Richard Tucker', 'Franz Allers', 'Columbia Symphony Orchestra']",0.203,192733,0.294,0,44ldeSJ0L6ZeLX09ArAJYo,2.01e-05,7,0.081,-11.635,1,"Vienna, My City of Dreams",3,1950,0.0321,91.326
43047,0.743,1949,0.976,['Lennie Tristano'],0.539,345000,0.195,0,6ynaaN2gBMEJ5JG5BplRyg,0.927,9,0.166,-21.073,0,Indiana,7,1949-01-01,0.0764,127.786
38025,0.315,2018,0.0735,['Twenty One Pilots'],0.609,324467,0.674,0,23OXdR7YuUBVWh5hSnYJau,0.06,10,0.345,-7.388,0,Chlorine,77,2018-10-05,0.0548,90.009
31690,0.5579999999999999,1985,0.0317,['Killing Joke'],0.471,408827,0.758,0,14z3RzUHeZQgtpOlSYvmZD,0.514,7,0.199,-8.308,0,Love Like Blood,43,1985-02-04,0.0401,125.791
66991,0.961,1979,0.24,['Rupert Holmes'],0.775,215200,0.488,0,5Qo14bQqTK9iGbf2g6JUjL,0.0,0,0.0368,-15.044,1,Answering Machine,34,1979-01-01,0.123,81.158
104003,0.8809999999999999,1996,0.345,['Grupo Libra'],0.578,142315,0.778,0,5At4jGhfsrMYqzTwVvocnz,0.0,5,0.27,-5.042,1,Llévatela,39,1996-03-26,0.0287,125.237
82669,0.964,1971,0.551,['Cheo Feliciano'],0.71,258960,0.7140000000000001,0,2hkiUaKX0zEbXwmywjLRpg,0.0,6,0.092,-7.107,0,Pa' Que Afinquen,30,1971-06-15,0.041,152.17700000000005
91459,0.202,2016,0.7909999999999999,['Tori Kelly'],0.229,207987,0.239,0,3wWinz94TSPWe6CgTaSK6x,0.0,1,0.117,-9.146,0,Hallelujah,61,2016-12-02,0.0307,94.69
34056,0.487,1997,7.64e-05,['Foo Fighters'],0.473,248267,0.741,0,0M5xRyxGpFFDfzN2x0wdpH,0.00114,2,0.565,-5.299,1,"Hey, Johnny Park!",55,1997-05-20,0.0305,84.97399999999998
118125,0.594,1986,0.478,['Toto Cutugno'],0.6629999999999999,281667,0.364,0,0f7XQBRdj0XDroVls8Mr7F,0.0,5,0.0821,-15.719,0,Buonanotte,38,1986,0.0542,120.448
56312,0.297,2015,0.979,['Sufjan Stevens'],0.5710000000000001,307698,0.172,0,5I6y1KWmUoV5YCaIEcs1qs,0.275,7,0.124,-20.7,1,Should Have Known Better,67,2015-03-31,0.0318,90.972
26375,0.969,1959,0.6659999999999999,['Ray Charles'],0.748,151867,0.231,0,5BoAB0MtvquJvdLaWrgn36,0.0,0,0.108,-14.193,1,You Be My Baby,40,1959,0.111,125.597
97770,0.593,1965,0.765,['The Supremes'],0.5870000000000001,183360,0.428,0,5xfkqLWYz6TKrx17OJR6oV,0.0,10,0.108,-11.199000000000002,1,Twinkle Twinkle Little Me - Stereo,22,1965-11-01,0.0357,96.405
73212,0.606,2010,0.00334,['Caribou'],0.6809999999999999,315585,0.915,0,3D1P3oPecqAQy2u33gAhsM,0.0841,1,0.354,-5.974,1,Odessa,52,2010-04-20,0.042,118.029
38753,0.929,1927,0.996,['Francisco Canaro'],0.6679999999999999,155000,0.392,0,5LOJVpLxaxAdHm30shsMm6,0.931,2,0.153,-13.28,1,Catalina - Instrumental (Remasterizado),0,1927-08-20,0.111,202.366
43363,0.453,1950,0.91,['William Carlos Williams'],0.8029999999999999,38467,0.0961,0,6WsIFKNhfjVHFB0sviIaKG,0.0,8,0.134,-26.735,1,The Dance,2,1950-01-01,0.905,99.19
91476,0.6779999999999999,2016,0.188,['Cartel De Santa'],0.6629999999999999,225240,0.8009999999999999,1,48yFrzTcnTCklWL9PRVZJj,0.0,0,0.166,-4.086,1,Leve,70,2016-11-18,0.246,177.843
15852,0.86,2001,0.31,"['Jagged Edge', 'Nelly']",0.596,232573,0.6609999999999999,0,5mNV8Mz59bzyuQ53gTw0c0,0.0,5,0.0847,-6.239,0,Where the Party At (feat. Nelly),66,2001-07-03,0.226,129.491
30474,0.8340000000000001,1979,0.0005139999999999,['AC/DC'],0.648,154507,0.831,0,7HbHwtTGM3kCjDtmP00x4h,0.564,3,0.0951,-4.635,1,Get It Hot,49,1979-07-27,0.0329,129.855
967,0.5379999999999999,1926,0.898,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.59,194467,0.1689999999999999,0,7JQJRI1nLnp1WfTklDZrRr,0.00141,0,0.0971,-15.725,1,"Save It, Pretty Mama",3,1926,0.0828,107.852
162635,0.563,1980,0.0035,['Minutemen'],0.441,118000,0.857,0,1hLy8ARjB91WWq64oZ4X35,0.0,4,0.0965,-9.575,0,This Ain't No Picnic,24,1980,0.25,155.855
16512,0.7809999999999999,2004,0.421,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans']",0.713,285587,0.471,0,6Wt5QBzHp9vdSLAFlvdnDQ,0.0,1,0.0308,-7.392,0,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",69,2004-03-09,0.483,199.765
140780,0.745,2020,0.0983,"['Gucci Mane', 'Shawnna', 'The Game']",0.816,261573,0.618,1,5In3qokiiwJMUNl4Ponej2,0.0,11,0.287,-6.8,0,I Might Be (feat. Shawnna and The Game),41,2020-11-19,0.221,155.982
17945,0.927,2011,0.578,['J Boog'],0.631,192177,0.696,0,4TBtGrMgUYH7D5Tf5HLvyz,0.0,0,0.0784,-5.631,0,Let's Do It Again,71,2011-09-27,0.211,173.537
146478,0.721,1974,0.5820000000000001,['The Beach Boys'],0.496,143707,0.436,0,2JndodkOAKykHpSNQagwVn,8.49e-05,11,0.615,-12.0,1,Let Him Run Wild - Mono,20,1974-01-01,0.0362,117.018
159009,0.579,1962,0.76,['Wes Montgomery'],0.515,441973,0.256,0,2lTpap6xJs0i5qFdOe3kul,0.0365,0,0.7020000000000001,-15.594,0,Come Rain Or Come Shine - Live / Take 1,12,1962,0.0493,83.807
65579,0.754,1972,0.039,['Captain Beyond'],0.389,242267,0.6940000000000001,0,7D82mKbfYp34KzY7BrIfGH,0.0534,11,0.317,-10.717,0,Dancing Madly Backwards (On A Sea Of Air),30,1972-01-01,0.1689999999999999,162.56
46208,0.949,1965,0.745,['Barbara Mason'],0.71,124533,0.649,0,3aLMilJgzNmCDUbO9ghRug,0.0,0,0.341,-8.461,1,Keep Him,35,1965-01-01,0.0344,125.371
15056,0.675,1997,0.000387,['311'],0.5760000000000001,238400,0.738,1,0LtsuNRz3IMRrHCYO9fKRk,0.00131,11,0.13,-8.122,1,Beautiful Disaster,62,1997-08-05,0.0353,168.132
22381,0.0368,1938,0.9,"['Pyotr Ilyich Tchaikovsky', 'Berliner Philharmoniker']",0.0905,607027,0.132,0,2thO3NMOy0T8uG9JO8O0pi,0.8420000000000001,4,0.359,-18.152,0,Symphony No.6 in B Minor Op. 74: IV. Adagio lamentoso – Andante,0,1938,0.038,86.59899999999998
101619,0.4,1984,0.00904,['Queensrÿche'],0.472,285067,0.956,0,3bqfxlWo2xj3G40PDeenYW,0.0,4,0.0579,-3.2230000000000003,0,Warning - Remastered,29,1984,0.0655,100.638
60499,0.762,1947,0.99,['Khursheed Bano'],0.594,195419,0.425,0,2QSKN0efHuvRoYuffiUGZ8,4.15e-05,5,0.616,-9.728,1,Aaj Mohe Sajan Ghar Jana,0,1947-08-15,0.192,81.992
1574,0.799,1929,0.924,['Francisco Canaro'],0.813,199080,0.335,0,1I4qI4PW47Bcv3U98hLd1q,0.00915,9,0.0821,-10.275,0,Amorcito - Instrumental (Remasterizado),0,1929-10-17,0.112,118.236
12367,0.6779999999999999,1983,0.0155,['Men Without Hats'],0.526,166827,0.899,0,1LiFE52qc9u32JR0CqHZKz,0.0,5,0.207,-5.733,1,The Safety Dance - Short Version,46,1983-01-01,0.043,100.343
18056,0.445,2012,0.0338,['Passion Pit'],0.5660000000000001,264493,0.755,0,4Sfa7hdVkqlM8UW5LsSY3F,0.0,11,0.315,-5.526,1,Take a Walk,71,2012-07-23,0.0368,101.006
71583,0.682,2002,0.000409,['System Of A Down'],0.534,150360,0.8909999999999999,0,0ognkBvJqaov2gWDgaMzvz,6.63e-05,8,0.101,-2.599,1,Nüguns,51,2002-11-26,0.0399,144.445
29437,0.7020000000000001,1974,0.284,['Neil Diamond'],0.635,230560,0.5,0,5MhMAWghLuvQMNRf7kPmVg,0.0,4,0.0594,-14.682,1,Longfellow Serenade,45,1974-10-26,0.0308,120.809
152020,0.966,2002,0.872,['Joan Sebastian'],0.494,195117,0.384,0,1X6s95fLr0C2UfS08f2bhv,0.0,9,0.0685,-6.714,1,Afortunado,45,2002-12-17,0.0928,204.803
12972,0.5670000000000001,1986,0.649,['Mecano'],0.735,302493,0.496,0,73JlqLGG7TKKqKa8F80vPd,0.000365,1,0.104,-8.466000000000001,1,Cruz de Navajas,64,1986,0.0265,116.12
69558,0.82,1992,0.0076799999999999,['Gin Blossoms'],0.6409999999999999,232600,0.696,0,6Ob6cQBH0I7ZzpLFye2yJs,0.0258,1,0.0485,-9.456,0,Until I Fall Away,38,1992-01-01,0.0266,122.721
114471,0.0905,1968,0.947,['Keith Jarrett'],0.304,377013,0.0935,0,1ulBgyeYtzYvTcOr0pRHzv,0.907,0,0.152,-23.192,1,Love No. 1,30,1968-04-01,0.0349,60.828
136117,0.328,1996,0.121,['Eros Ramazzotti'],0.636,335533,0.501,0,7lJ7Sv7lWJQ5KmhZa5nITJ,0.0,11,0.114,-7.2639999999999985,1,La Aurora,49,1996-05-01,0.0334,131.91899999999998
99367,0.703,1973,0.8170000000000001,"['Irwin Kostal', 'Debbie Reynolds', 'Henry Gibson']",0.601,130387,0.254,0,6cBiHyUxcshcTECpEz5fbk,0.0,10,0.069,-14.081,1,Chin Up,27,1973-02-02,0.106,111.015
43852,0.929,1953,0.933,['Gerry Mulligan Quartet'],0.764,150733,0.445,0,6IwWxuVpUnralBvT3m7sEY,0.8759999999999999,5,0.0824,-11.524,0,Jeru,8,1953-01-01,0.0782,120.658
15089,0.927,1997,0.226,['John Michael Montgomery'],0.634,170533,0.774,0,2P9Cn8LEt0mK0WD6iCYokP,2.1600000000000007e-05,9,0.397,-7.651,1,Be My Baby Tonight,59,1997,0.0384,156.828
4979,0.659,1946,0.802,['Mukesh'],0.392,311040,0.47,0,5PKC6iXIoBqgBSbDg3oMWU,0.0,5,0.59,-8.905,0,Main To Diwana,5,1946-12-01,0.0459,82.709
115652,0.7240000000000001,1974,0.225,"[""O'Donel Levy""]",0.5329999999999999,434000,0.74,0,2VyCIufCUJItN3Lsf93IdO,0.6759999999999999,0,0.212,-8.844,1,"Bad, Bad Simba",28,1974,0.0394,131.00799999999998
147134,0.183,1977,0.973,"['Agustín Barrios Mangoré', 'John Williams']",0.341,433720,0.0535,0,37y1EORYi5cwYGxtgXdcDy,0.871,11,0.0642,-28.648000000000003,0,La catedral,32,1977,0.0467,115.607
162369,0.534,1979,0.00405,['The Boomtown Rats'],0.446,264187,0.782,0,0NQU4LnSZ7ClHVw8Mt2R9j,4.69e-05,11,0.121,-4.88,1,Someone's Looking At You,34,1979,0.0352,131.401
148108,0.964,1982,0.485,['Gilberto Gil'],0.782,200960,0.645,0,4tyVEkwuguux509geL9VNH,0.00103,4,0.472,-6.651,1,Andar Com Fé,50,1982-01-01,0.0452,94.929
22253,0.848,1937,0.995,['Trio Lescano'],0.775,200173,0.205,0,2z7qvLnEmjrHmIMKCEfhmL,0.149,10,0.129,-15.148,1,Oh! Ma-Ma,2,1937-01-01,0.5770000000000001,133.009
53930,0.736,2003,0.0395,['Souls Of Mischief'],0.69,248800,0.672,0,2eNSieyqDoZMa3yOSagR4q,1.71e-06,10,0.802,-9.38,0,Step To My Girl,53,2003-12-13,0.382,96.332
69610,0.274,1992,0.455,"['Roy Orbison', 'k.d. lang']",0.471,227747,0.31,0,1LXIGfDrobAa9y0kYT9BLJ,3.16e-06,2,0.289,-11.583,1,Crying,46,1992-10-20,0.024,147.686
110432,0.8809999999999999,1948,0.797,"['S. Varalakshmi', 'Ghantasala']",0.5489999999999999,203400,0.6659999999999999,0,3yja6GsTml3VDvmAEzKdks,0.000109,9,0.163,-4.634,1,Navodayam,0,1948-12-31,0.0473,143.238
74479,0.728,2017,0.189,['Selena Gomez'],0.965,214648,0.414,0,2fZQIJew3nkNe99s2PKzul,0.0,1,0.0767,-6.408,1,Bad Liar,69,2017-05-18,0.0713,121.032
126409,0.525,1948,0.31,['Jean Marion'],0.275,185140,0.61,0,4x5mAygqV8VpjNs77ndWYd,0.458,6,0.114,-9.918,1,Le Bossu (1959) Passepoil au marché,0,1948-02-01,0.0586,83.48899999999998
169780,0.7879999999999999,2016,0.469,['Maty Noyes'],0.768,212267,0.632,0,2s0Dn2mtvp94wUkyaB8nJc,0.0,0,0.0391,-3.877,0,in my miNd,55,2016-10-28,0.0252,102.074
78425,0.45,1950,0.858,['Svend Asmussen'],0.637,175787,0.227,0,0QyhhsVu9SIWKvdK1rlJPe,0.0,2,0.0647,-10.879,1,Följ med mig på vägen genom liv,0,1950-09-18,0.0429,139.265
149949,0.7759999999999999,1991,0.158,['Bob Marley & The Wailers'],0.7959999999999999,277253,0.484,0,1XKnhfg0q2Bn6WuMT9qnOE,5.51e-05,9,0.0607,-9.484,1,Talkin' Blues - Alternate Version,36,1991-02-04,0.244,140.812
140247,0.589,2017,0.142,['alt-J'],0.495,206027,0.745,0,0jeJR3LdrC2QJNviq7wjzp,0.000441,11,0.194,-5.475,0,In Cold Blood,56,2017-06-02,0.035,143.398
165597,0.596,1995,0.00697,['Deep Forest'],0.517,252600,0.6829999999999999,0,11LjHll8EzITVJSt528BfG,0.442,7,0.0705,-10.478,1,Marta's Song,31,1995-05-16,0.101,171.80900000000003
166608,0.0445,2000,0.0362,['Pearl Jam'],0.241,321293,0.508,0,1pNSYQkmeFSqsSOGwwxs5L,0.599,9,0.1669999999999999,-9.791,1,Nothing As It Seems,43,2000-05-16,0.0275,140.627
38052,0.7609999999999999,2018,0.121,"['NOTD', 'Felix Jaehn', 'Captain Cuts', 'Georgia Ku']",0.7,190302,0.872,0,7FjZU7XFs7P9jHI9Z0yRhK,7.08e-06,10,0.103,-5.896,1,So Close,75,2018-11-02,0.0666,125.03
143150,0.0791,1955,0.995,['Fred Waring & The Pennsylvanians'],0.311,150467,0.25,0,2JA9K6yt811ruIc8vo6yeN,0.00135,9,0.0969,-14.049,1,The Coventry Carol,2,1955-01-01,0.0382,77.32
140691,0.504,2020,0.0893,"['21 Savage', 'Summer Walker']",0.727,210462,0.496,1,67lKDoCZbRCJDa4RT68eme,0.00011,5,0.0987,-10.386,0,Secret (feat. Summer Walker),68,2020-04-17,0.178,130.061
7060,0.243,1957,0.924,['Miles Davis Quintet'],0.551,358200,0.119,0,5FYgwqjjq9kPCMj8yArfTr,0.00264,0,0.119,-15.468,0,My Funny Valentine - Rudy Van Gelder Remaster,56,1957,0.0435,70.12899999999999
85453,0.594,1985,0.123,['Prince'],0.718,208293,0.8340000000000001,0,6M9TsUziJFFJF12dmnzbqN,0.0788,5,0.13,-14.577,1,Around the World in a Day,34,1985-04-22,0.0522,128.39600000000002
114254,0.428,1967,0.885,['Frank Sinatra'],0.21,147413,0.311,0,65kr2LbNVNfUuHFLfu4StO,3.36e-06,11,0.1369999999999999,-12.128,1,This Is My Song,27,1967-08,0.0312,98.637
138443,0.133,2008,0.603,"[""Guns N' Roses""]",0.263,334373,0.442,0,2FEWcWHnDmGD6WSqpW4VYu,2.99e-06,8,0.106,-8.279,0,This I Love,59,2008-01-01,0.0309,92.179
87767,0.456,1998,0.525,['Los Terricolas'],0.295,242893,0.204,0,5AnR1by98JM9Wcm95pXR5h,0.00255,0,0.102,-17.504,1,Luto en el Alma,49,1998-10-12,0.0389,161.24200000000005
86166,0.762,1989,0.655,['Marisela'],0.741,242040,0.271,0,0nBMcwrYaHih0xe55HnpuZ,3.39e-05,5,0.0985,-16.989,1,Arrepentida,42,1989,0.0289,104.404
44934,0.5489999999999999,1958,0.892,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.524,347813,0.197,0,605vFEOzjl675p17z9Vgel,0.8809999999999999,7,0.0672,-17.525,1,"Serenade No. 13 in G Major, K. 525, ""Eine Kleine Nachtmusik"": I. Allegro",22,1958,0.0459,137.326
50864,0.528,1988,0.762,['Enya'],0.475,180837,0.463,0,1uQVrfQXsCDaGvjt6qDOWv,0.93,1,0.174,-18.689,1,Storms in Africa (Pt. II),38,1988,0.0444,104.05
46950,0.597,1968,0.667,['Blue Cheer'],0.458,227040,0.472,0,7J8A3XOuGFnGheoSsHUXC8,7.290000000000001e-05,7,0.203,-11.87,0,Summertime Blues,34,1968-01-01,0.0455,138.65200000000002
135418,0.513,1993,0.00564,['Too $hort'],0.892,347333,0.628,0,2DglCE5i2GYTG2siXlbX07,7.69e-06,5,0.125,-7.879,0,Gotta Get Some Lovin',31,1993-10-24,0.101,94.024
91376,0.278,2016,0.943,['Nursery Rhymes 123'],0.392,152866,0.142,0,74CUuLDFnUP5Fb4lAZaPdf,0.0,5,0.106,-14.368,1,Hush Little Baby,64,2016-01-26,0.0368,126.582
84618,0.463,1981,0.064,['Foreigner'],0.551,292973,0.7859999999999999,0,0JaQc8LCU9DHMIc2vYaP9K,0.000331,9,0.0319,-4.748,1,I'm Gonna Win,34,1981,0.0445,95.276
45005,0.606,1959,0.725,"['Coleman Hawkins', 'Ben Webster']",0.469,404867,0.353,0,4v8QYTF8dzQcp5dmvCKq5M,0.0732,7,0.0717,-12.423,1,Blues For Yolande,31,1959-11-01,0.0348,77.169
43588,0.892,1951,0.794,['Machito & His Afro-Cuban Orchestra'],0.826,201733,0.6579999999999999,0,5lzp24MhS3rztYXQqqyy5Y,0.127,10,0.292,-7.907999999999999,0,Donde Estabas Tu,2,1951,0.0412,114.152
54276,0.597,2005,0.00308,['System Of A Down'],0.397,128240,0.948,0,0DVHR5FQ0Gp2dsZJz7hfdy,9.68e-06,2,0.364,-2.865,1,This Cocaine Makes Me Feel Like I'm On This Song,57,2005-05-17,0.0918,106.112
36917,0.5920000000000001,2011,0.0357,['Hugo'],0.529,137427,0.557,0,7hN5TKSdRb56uytwIpcUES,3.929999999999999e-05,9,0.0734,-7.762,1,99 Problems,60,2011,0.0738,162.599
36499,0.568,2009,0.321,['Banda MS de Sergio Lizárraga'],0.593,209787,0.557,0,0bBvuLFzIjrHm9PPyvohIA,0.0008449999999999,2,0.0932,-3.18,0,Mi Mayor Anhelo,60,2009-01-01,0.031,149.832
105015,0.5379999999999999,2001,0.805,['Randy Newman'],0.7,124560,0.28,0,1aKWa7Y8QY1wUlmmyYoAeQ,3.85e-06,3,0.306,-14.317,1,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",43,2001-01-01,0.0312,115.841
31821,0.0976,1986,0.0091,['David Bowie'],0.478,209594,0.5429999999999999,0,7e3KM7NU4FMdfSKolIJtMI,8e-05,0,0.243,-8.443,1,Within You,45,1986-01-01,0.0291,107.137
117916,0.647,1985,0.15,"['Billy Idol', 'Gary Langan']",0.598,425560,0.83,0,4xoPJG5UKRhUI4BC1edvil,0.0206,9,0.386,-7.54,1,Flesh For Fantasy - Below The Belt Mix / 2001 Digital Remaster,28,1985,0.0503,94.293
60606,0.353,1947,0.994,['Amirbai Karnataki'],0.362,212267,0.129,0,33cMu0x4umEQH9VAMeRbjC,0.956,5,0.107,-15.179,1,Mere Dil Ki Tarah Hai Sitar,0,1947-12-31,0.045,136.468
