tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,popularity,revenue
tt0113568,Ghost in the Shell,1995,83,"Action,Animation,Crime",7.9,145697,0,10.686166,2287714
tt0113613,The Last Supper,1995,92,"Comedy,Crime,Drama",6.7,15128,0,4.619915,442965
tt0113756,Man of the Year,1995,86,"Comedy,Romance",5.9,339,0,0.540436,209935
tt0113819,Mighty Aphrodite,1995,95,"Comedy,Fantasy,Romance",7,41032,15000000,15.899134,6700000
tt0113820,Mighty Morphin Power Rangers,1995,95,"Action,Adventure,Family",5.2,28293,15000000,7.024227,66000000
tt0113845,Money Train,1995,110,"Action,Comedy,Crime",5.7,41714,60000000,7.337906,35431113
tt0113862,Mr. Holland's Opus,1995,143,"Drama,Music",7.3,40290,0,7.137117,106269971
tt0113870,Murder in the First,1995,122,"Drama,Thriller",7.3,29153,0,9.518564,17381942
tt0113965,Never Talk to Strangers,1995,86,"Crime,Drama,Romance",5.2,6972,6400000,7.506958,6
tt0114069,Outbreak,1995,127,"Action,Drama,Thriller",6.6,131658,50000000,13.676444,189859560
tt0114084,Panther,1995,124,Drama,6.4,2580,0,7.160149,6834525
tt0114148,Pocahontas,1995,81,"Adventure,Animation,Drama",6.7,190880,55000000,13.280069,346079773
tt0114214,The Quick and the Dead,1995,108,"Action,Romance,Thriller",6.5,96459,32000000,7.54701,18552460
tt0114345,The Scarlet Letter,1995,135,"Drama,Romance,Western",5.3,15705,50000000,6.752119,10382407
tt0114371,Search and Destroy,1995,90,"Action,Comedy,Drama",5.3,1348,4000000,0.737602,389503
tt0114388,Sense and Sensibility,1995,136,"Drama,Romance",7.7,118276,16500000,10.673167,135000000
tt0114478,Smoke,1995,112,"Comedy,Drama",7.4,36966,7000000,5.552946,8349430
tt0114496,Something to Talk About,1995,106,"Comedy,Drama,Romance",5.7,15297,0,3.743212,50892160
tt0114508,Species,1995,108,"Action,Horror,Sci-Fi",5.8,81591,35000000,13.492845,113374103
tt0114576,Sudden Death,1995,111,"Action,Crime,Thriller",5.8,35278,35000000,5.23158,64350171
tt0114663,Three Wishes,1995,115,"Drama,Family,Fantasy",6.1,3149,0,11.002046,7025496
tt0114681,To Die For,1995,106,"Comedy,Crime,Drama",6.8,49346,20000000,10.448481,21284514
tt0114694,Tommy Boy,1995,97,"Adventure,Comedy",7.1,90287,0,11.971318,32648673
tt0114709,Toy Story,1995,81,"Adventure,Animation,Comedy",8.3,1000838,30000000,21.946943,373554033
tt0114825,Vampire in Brooklyn,1995,100,"Comedy,Fantasy,Horror",4.6,24045,14000000,9.071127,19800000
tt0114857,Virtuosity,1995,106,"Action,Crime,Sci-Fi",5.5,30800,30000000,5.188399,24048000
tt0114885,Waiting to Exhale,1995,124,"Comedy,Drama,Romance",5.9,11316,16000000,3.859495,81452156
tt0115530,American Buffalo,1996,88,Drama,5.8,3862,0,7.031279,665450
tt0115571,The Arrival,1996,115,"Mystery,Sci-Fi,Thriller",6.2,36068,25000000,6.497591,14048372
tt0115676,Big Bully,1996,90,"Comedy,Thriller",4.7,5274,15000000,2.936443,2042530
tt0115685,The Birdcage,1996,117,Comedy,7.2,92019,31000000,6.49968,185260553
tt0115697,Black Sheep,1996,87,Comedy,6.2,41744,0,8.963037,32
tt0115734,Bottle Rocket,1996,91,"Comedy,Crime,Drama",6.9,78582,7000000,6.904831,560069
tt0115736,Bound,1996,109,"Crime,Thriller",7.3,56856,4500000,12.449574,7011317
tt0115798,The Cable Guy,1996,96,"Comedy,Drama,Thriller",6.1,168326,47000000,7.586577,102825796
tt0115857,Chain Reaction,1996,107,"Action,Drama,Sci-Fi",5.6,53374,50000000,15.874491,60209334
tt0115862,The Chamber,1996,113,"Crime,Drama,Thriller",6,15574,50000000,3.998494,22540359
tt0115963,The Craft,1996,101,"Drama,Fantasy,Horror",6.4,97326,15000000,12.860385,24769466
tt0116213,Eraser,1996,115,"Action,Crime,Thriller",6.2,113690,100000000,6.919314,242295562
tt0116225,Escape from L.A.,1996,101,"Action,Adventure,Sci-Fi",5.7,76527,50000000,12.229381,42277365
tt0116250,Evita,1996,135,"Biography,Drama,History",6.3,36324,55000000,6.709803,141047179
tt0116259,Extreme Measures,1996,118,"Crime,Drama,Mystery",6.2,19936,38000000,4.990506,17380126
tt0116269,Faithful,1996,91,"Comedy,Crime,Drama",5.8,2182,13000000,1.296862,9789900
tt0116277,The Fan,1996,116,"Action,Drama,Sport",5.9,49271,55000000,12.202063,18626419
tt0116282,Fargo,1996,98,"Crime,Thriller",8.1,683595,7000000,12.61469,60611975
tt0116313,The First Wives Club,1996,103,Comedy,6.4,50662,26000000,10.177303,116400000
tt0116322,Flipper,1996,95,"Adventure,Family",5.3,11239,25530000,4.557006,20080020
tt0116365,The Frighteners,1996,110,"Comedy,Fantasy,Horror",7.1,90681,30000000,12.09096,29359216
tt0116367,From Dusk Till Dawn,1996,108,"Action,Crime,Horror",7.2,319518,19000000,15.339153,25836616
tt0116404,Get on the Bus,1996,120,"Adventure,Drama,History",6.9,5808,2400000,5.230661,5731103
tt0116483,Happy Gilmore,1996,92,"Comedy,Sport",7,230392,12000000,9.592265,41205099
tt0116485,Happy Weekend,1996,86,Comedy,5.3,56,0,0.002229,65335
tt0116514,Hellraiser: Bloodline,1996,85,"Horror,Sci-Fi",5,22894,4000000,5.263187,16675000
tt0116552,Homeward Bound II: Lost in San Francisco,1996,88,"Adventure,Comedy,Family",5.9,15450,0,14.657754,32709423
tt0116587,Hustler White,1996,79,"Drama,Romance",5.8,1360,0,1.068288,127251
tt0116654,The Island of Dr. Moreau,1996,96,"Horror,Sci-Fi,Thriller",4.5,34157,40000000,12.725343,49627779
tt0116669,Jack,1996,113,"Comedy,Drama,Fantasy",5.8,61603,45000000,6.287245,58620973
tt0116683,James and the Giant Peach,1996,79,"Adventure,Animation,Family",6.7,69589,38000000,13.217623,28921264
tt0116704,First Strike,1996,107,"Action,Adventure,Comedy",6.6,21414,0,9.206356,21890845
tt0116705,Jingle All the Way,1996,89,"Adventure,Comedy,Family",5.7,108382,60000000,7.898202,129832389
tt0116762,Keys to Tulsa,1997,113,"Crime,Drama,Thriller",5.1,1733,0,1.323422,57252
tt0116830,Last Man Standing,1996,101,"Action,Crime,Drama",6.4,58965,67000000,11.845918,47267001
tt0116905,Lone Star,1996,135,"Drama,Mystery,Western",7.4,30343,5000000,9.069963,13269963
tt0116908,The Long Kiss Goodnight,1996,121,"Action,Crime,Drama",6.8,81493,65000000,14.482345,89456761
tt0116999,Marvin's Room,1996,98,Drama,6.7,28626,23000000,5.307984,12803305
tt0117110,Muppet Treasure Island,1996,99,"Action,Adventure,Comedy",6.9,24951,0,6.902423,34327391
tt0117214,A Moment of Innocence,1996,78,"Comedy,Drama",7.8,4059,0,1.342194,37598
tt0117331,The Phantom,1996,100,"Action,Adventure,Comedy",5,34602,45000000,8.079541,17300889
tt0117333,Phenomenon,1996,123,"Drama,Fantasy,Romance",6.4,80808,32000000,5.575992,152036382
tt0117364,The Portrait of a Lady,1996,144,"Drama,Romance",6.2,12121,0,4.13905,3692836
tt0117372,The Preacher's Wife,1996,123,"Comedy,Drama,Fantasy",5.7,12836,40000000,4.182641,48093211
tt0117438,Ransom,1996,121,"Action,Crime,Thriller",6.7,130254,80000000,8.772188,309492681
tt0117500,The Rock,1996,136,"Action,Adventure,Thriller",7.4,342495,75000000,13.249824,335062621
tt0117665,Sleepers,1996,147,"Crime,Drama,Thriller",7.5,226849,44000000,9.198283,165615285
tt0117705,Space Jam,1996,88,"Adventure,Animation,Comedy",6.5,200666,80000000,11.054251,250200000
tt0117724,Squeeze,1997,102,"Crime,Drama",5.9,334,500000,0.321515,10300
tt0117786,Mr. Nice Guy,1997,101,"Action,Adventure,Comedy",6.2,27643,12716953,6.183021,18814720
tt0117826,Bordello of Blood,1996,87,"Comedy,Fantasy,Horror",5.4,15150,15000000,3.450402,5600000
tt0117887,That Thing You Do!,1996,108,"Comedy,Drama,Music",6.9,70156,0,8.685761,34585416
tt0117951,Trainspotting,1996,93,Drama,8.1,692306,4000000,19.348466,16491080
tt0118172,Mr. Toad's Wild Ride,1996,88,"Adventure,Comedy,Family",6.3,3320,12,1.410322,1
tt0118548,Absolute Power,1997,121,"Action,Crime,Drama",6.7,56682,50000000,7.66124,50068310
tt0118571,Air Force One,1997,124,"Action,Drama,Thriller",6.5,199775,85000000,12.173291,315156409
tt0118583,Alien: Resurrection,1997,109,"Action,Horror,Sci-Fi",6.2,251047,70000000,15.57784,162000000
tt0118604,An American Werewolf in Paris,1997,98,"Comedy,Fantasy,Horror",5.1,25771,22000000,7.145784,26570463
tt0118617,Anastasia,1997,94,"Adventure,Animation,Drama",7.1,126819,53000000,11.911173,139804348
tt0118623,Anna Karenina,1997,108,"Drama,Romance",6.2,6007,35000000,5.660835,791830
tt0118663,B*A*P*S,1997,91,Comedy,4.6,5564,0,1.56098,7240837
tt0118688,Batman & Robin,1997,125,"Action,Sci-Fi",3.7,256699,125000000,17.038824,238207122
tt0118747,Blues Brothers 2000,1998,123,"Action,Comedy,Crime",4.9,33835,28000000,13.162168,14051384
tt0118762,Boys Life 2,1997,74,Drama,6.6,470,0,0.060645,532654
tt0118771,Breakdown,1997,93,"Crime,Drama,Mystery",7,56563,36000000,7.926621,50159144
tt0118799,Life Is Beautiful,1997,116,"Comedy,Drama,Romance",8.6,700093,20000000,39.39497,229400000
tt0118819,Live Flesh,1997,103,Drama,7.3,32283,0,6.715019,1535558
tt0118829,Cats Don't Dance,1997,75,"Animation,Comedy,Family",6.9,7919,32000000,3.406836,3566637
tt0118849,Children of Heaven,1997,89,"Drama,Family,Sport",8.2,75458,180000,7.523517,900000
tt0118884,Contact,1997,150,"Drama,Mystery,Sci-Fi",7.5,278464,90000000,14.374866,171120329
tt0118900,Gang Related,1997,116,"Action,Crime,Drama",6.4,9299,0,2.592927,5790448
tt0118928,Dante's Peak,1997,108,"Action,Adventure,Thriller",6,92873,116000000,7.240753,178127760
tt0118929,Dark City,1998,100,"Fantasy,Mystery,Sci-Fi",7.6,202499,27000000,12.851984,27200316
tt0118956,Deep Rising,1998,106,"Action,Adventure,Horror",6.1,38238,45000000,6.922458,11203026
tt0118998,Doctor Dolittle,1998,85,"Comedy,Family,Fantasy",5.4,98484,71000000,9.439079,294456605
tt0119004,Don's Plum,2001,89,"Comedy,Drama",5.6,4538,0,5.339888,6297
tt0119008,Donnie Brasco,1997,127,"Biography,Crime,Drama",7.7,312724,35000000,12.201954,41954997
tt0119099,Fallen,1998,124,"Action,Crime,Drama",7,85297,0,6.381612,25232289
tt0119107,"Fast, Cheap & Out of Control",1997,80,Documentary,7.1,3867,0,2.117703,832735
tt0119116,The Fifth Element,1997,126,"Action,Adventure,Sci-Fi",7.6,479186,90000000,24.30526,263920180
tt0119210,Switchback,1997,118,"Crime,Mystery,Thriller",6.4,14505,37000000,3.742824,6482195
tt0119282,Hercules,1997,93,"Adventure,Animation,Comedy",7.3,235964,85000000,14.048694,252712101
tt0119314,The Horse Whisperer,1998,169,"Drama,Romance,Western",6.7,41974,60000000,7.685548,186883563
tt0119345,I Know What You Did Last Summer,1997,101,"Horror,Mystery",5.8,149510,17000000,7.417157,125586134
tt0119381,Inventing the Abbotts,1997,110,"Drama,Romance",6.4,13247,0,5.063701,5926128
tt0119395,The Jackal,1997,124,"Action,Crime,Drama",6.4,119117,60000000,11.131917,159330280
tt0119396,Jackie Brown,1997,154,"Crime,Drama,Thriller",7.5,354142,12000000,16.415498,39673162
tt0119468,Kiss the Girls,1997,115,"Crime,Drama,Mystery",6.6,75870,27000000,12.235391,60527873
tt0119485,Kundun,1997,134,"Biography,Drama,History",7,28902,28000000,5.01752,5684789
tt0119512,Left Luggage,1998,100,Drama,7.3,2934,0,0.444226,100544
tt0119517,Your Friends and Neighbors,1998,100,"Comedy,Drama,Romance",6.3,8166,5000000,1.564774,4710749
tt0119557,The Locusts,1997,124,Drama,6.1,1962,0,0.53204,10082
tt0119558,Lolita,1997,137,"Drama,Romance",6.8,61132,62000000,10.618141,1060056
tt0119592,Mad City,1997,114,"Crime,Drama,Thriller",6.3,20320,50000000,4.909738,10541523
tt0119675,Mimic,1997,105,"Horror,Sci-Fi",6,52639,30000000,9.128905,25480490
tt0119709,Most Wanted,1997,99,"Action,Thriller",5.6,6142,25000000,10.323838,11838218
tt0119715,Mousehunt,1997,98,Comedy,6.5,57817,38000000,6.456233,122417389
tt0119791,Nightwatch,1997,101,"Drama,Horror,Thriller",6.2,20253,0,6.122067,1179002
tt0119815,Four Days in September,1997,110,"Action,Drama,History",7.4,5095,0,1.791965,310724
tt0119832,One Night Stand,1997,102,"Drama,Romance",5.9,7024,24000000,2.818802,2642983
tt0119842,Orphans,1998,101,"Comedy,Drama",7,1755,0,2.805298,49501
tt0119870,Paws,1997,83,"Adventure,Family,Fantasy",4.8,804,137731,1.78367,1778391
tt0119891,Phantoms,1998,96,"Horror,Sci-Fi,Thriller",5.4,21399,0,10.754614,5624282
tt0119896,Picture Perfect,1997,101,"Comedy,Drama,Romance",5.5,20627,19000000,4.347079,44332015
tt0119934,Without Limits,1998,117,"Biography,Drama,Sport",7.2,7232,25000000,3.643468,777423
tt0119937,Prefontaine,1997,106,"Biography,Drama,Romance",6.8,7421,8000000,2.93818,589304
tt0120032,Romy and Michele's High School Reunion,1997,92,Comedy,6.3,49314,0,5.889414,29235353
tt0120036,Rosewood,1997,140,"Action,Drama,History",7.2,8413,30000000,2.899809,13130349
tt0120053,The Saint,1997,116,"Action,Adventure,Romance",6.2,69795,68000000,10.97633,118063304
tt0120107,Shadow Conspiracy,1997,103,"Action,Thriller",4.9,5026,45000000,3.733574,2154540
tt0120157,Soldier,1998,99,"Action,Drama,Sci-Fi",6,57578,75000000,7.970031,14567883
tt0120176,The Spanish Prisoner,1997,110,"Drama,Mystery,Thriller",7.2,24902,10000000,4.305735,13835130
tt0120177,Spawn,1997,96,"Action,Drama,Horror",5.2,69359,40000000,11.366417,87840042
tt0120179,Speed 2: Cruise Control,1997,121,"Action,Adventure,Crime",3.9,82537,160000000,11.268531,164508066
tt0120185,Spice World,1997,93,"Comedy,Family,Music",3.6,36414,25000000,4.257516,100000000
tt0120188,Three Kings,1999,114,"Action,Adventure,Comedy",7.1,174339,75000000,12.287636,108000000
tt0120199,Space Truckers,1996,95,"Adventure,Comedy,Sci-Fi",5.4,8049,25000000,3.596317,1614266
tt0120201,Starship Troopers,1997,129,"Action,Adventure,Sci-Fi",7.3,300169,105000000,14.412644,121214377
tt0120207,Steel,1997,97,"Action,Adventure,Crime",2.9,14295,16000000,2.890462,1686429
tt0120347,Tomorrow Never Dies,1997,119,"Action,Adventure,Thriller",6.5,197144,110000000,17.159576,333011068
tt0120382,The Truman Show,1998,103,"Comedy,Drama",8.2,1092800,60000000,13.155901,264118201
tt0120390,Turbulence,1997,100,"Action,Thriller",4.9,12066,55000000,5.304043,11466088
tt0120399,U Turn,1997,125,"Crime,Drama,Thriller",6.7,52926,19000000,7.923639,6682098
tt0120434,Vegas Vacation,1997,93,Comedy,5.9,50934,25000000,9.304901,36400360
tt0120458,Virus,1999,99,"Action,Horror,Sci-Fi",5,28673,75000000,7.116537,14010690
tt0120467,Vulgar,2000,87,"Crime,Drama,Thriller",5.2,4172,120000,1.62632,14904
tt0120471,Would I Lie to You?,1997,100,"Comedy,Romance",6.3,4663,4000000,5.099557,29456000
tt0120531,Woo,1998,84,"Comedy,Romance",4.2,2158,13000000,2.326115,8026971
tt0120577,54,1998,93,"Drama,Music",5.8,33634,13000000,8.736869,16757163
tt0120586,American History X,1998,119,"Crime,Drama",8.5,1128854,20000000,18.157166,23875127
tt0120620,Brokedown Palace,1999,100,"Drama,Mystery,Thriller",6.4,23173,25000000,6.570918,13000000
tt0120633,A Civil Action,1998,115,Drama,6.6,29870,70000000,9.353499,56702901
tt0120660,Enemy of the State,1998,132,"Action,Thriller",7.3,247709,90000000,12.978751,250649836
tt0120663,Eyes Wide Shut,1999,159,"Drama,Mystery,Thriller",7.5,347845,65000000,13.268484,162091208
tt0120667,Fantastic Four,2005,106,"Action,Adventure,Fantasy",5.7,333172,100000000,19.382082,330579719
tt0120679,Frida,2002,123,"Biography,Drama,Romance",7.3,91245,12000000,11.283472,56298474
tt0120681,From Hell,2001,122,"Horror,Mystery,Thriller",6.7,158071,35000000,7.79014,74558115
tt0120722,Living Out Loud,1998,100,"Comedy,Drama,Romance",6.6,4899,12000000,1.575026,12902790
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,107,"Action,Comedy,Crime",8.2,587058,1350000,4.60786,3897569
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,178,"Action,Adventure,Drama",8.8,1886790,93000000,32.070725,871368364
tt0120738,Lost in Space,1998,130,"Action,Adventure,Family",5.2,73260,80000000,12.000579,136159423
tt0120742,Major League: Back to the Minors,1998,100,"Comedy,Sport",4.7,7844,0,8.207548,3572443
tt0120746,The Mask of Zorro,1998,136,"Action,Adventure,Comedy",6.8,188068,95000000,11.348096,250288523
tt0120765,My Giant,1998,103,"Comedy,Drama",5,6991,0,6.422711,7985929
tt0120780,Out of Sight,1998,123,"Comedy,Crime,Drama",7,94577,48000000,7.349812,77745568
tt0120784,Payback,1999,100,"Action,Crime,Drama",7.1,140325,90000000,9.112008,161626121
tt0120793,A Price Above Rubies,1998,117,"Drama,Romance",6.5,2865,0,2.783205,1081957
tt0120794,The Prince of Egypt,1998,99,"Adventure,Animation,Drama",7.2,135368,70000000,11.898185,218613188
tt0120800,Quest for Camelot,1998,86,"Adventure,Animation,Comedy",6.2,17024,40000000,13.02535,38172500
tt0120804,Resident Evil,2002,100,"Action,Horror,Sci-Fi",6.6,274985,33000000,7.781293,102984862
tt0120812,Rush Hour,1998,98,"Action,Comedy,Crime",7,274240,33000000,11.840557,244386864
tt0120828,Six Days Seven Nights,1998,102,"Action,Adventure,Comedy",5.9,79644,70000000,18.324219,164000000
tt0120832,Snake Eyes,1998,98,"Crime,Mystery,Thriller",6.1,83201,73000000,11.604533,103891409
tt0120836,Lost & Found,1999,100,"Comedy,Romance",5,6668,1,1.337096,100
tt0120841,Species II,1998,93,"Action,Horror,Sci-Fi",4.4,29919,35000000,13.495247,19165560
tt0120855,Tarzan,1999,88,"Adventure,Animation,Comedy",7.3,230638,150000000,12.453452,448000000
tt0120873,U.S. Marshals,1998,131,"Action,Crime,Thriller",6.5,107901,60000000,8.462364,102367405
tt0120879,Velvet Goldmine,1998,118,"Drama,Music",6.9,36594,0,16.5293,1053788
tt0120885,Wag the Dog,1997,97,"Comedy,Drama",7.1,85358,15000000,7.603652,64256513
tt0120889,What Dreams May Come,1998,113,"Drama,Fantasy,Romance",6.9,110296,85000000,11.218378,71485043
tt0120906,Zero Effect,1998,116,"Comedy,Crime,Drama",6.9,14695,5000000,3.621052,1980338
tt0120913,Titan A.E.,2000,94,"Action,Adventure,Animation",6.6,62057,75000000,7.515631,36754634
tt0121765,Star Wars: Episode II - Attack of the Clones,2002,142,"Action,Adventure,Fantasy",6.6,718040,120000000,14.072511,649398328
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,140,"Action,Adventure,Fantasy",7.6,798855,113000000,13.165421,850000000
tt0122541,An Ideal Husband,1999,97,"Comedy,Romance",6.8,16126,14000000,3.873796,18535191
tt0122933,Analyze This,1999,103,"Comedy,Crime",6.7,156429,80000000,7.634017,176885658
tt0123324,Why Do Fools Fall in Love,1998,116,"Biography,Drama,Music",6.3,4342,0,0.897413,12413650
tt0123948,Cure,1997,111,"Crime,Horror,Mystery",7.4,17196,20000,3.111281,99000
tt0124298,Blast from the Past,1999,112,"Comedy,Drama,Romance",6.7,67313,35000000,8.355977,40263020
tt0124315,The Cider House Rules,1999,126,"Drama,Romance",7.4,100909,24000000,9.526781,88545092
tt0124718,He Got Game,1998,136,"Drama,Sport",6.9,49024,25000000,13.06943,21567853
tt0124879,Simon Birch,1998,114,"Comedy,Drama,Family",6.8,21617,20000000,2.651408,18253415
tt0125439,Notting Hill,1999,124,"Comedy,Drama,Romance",7.2,318760,42000000,9.874043,363889678
tt0127296,Splendor,1999,93,"Comedy,Romance",5.9,3457,0,3.508075,45703
tt0127536,Elizabeth,1998,124,"Biography,Drama,History",7.4,100925,30000000,7.566321,82150642
tt0127723,Can't Hardly Wait,1998,100,"Comedy,Romance",6.5,51456,10000000,6.426937,25605015
tt0128442,Rounders,1998,121,"Crime,Drama",7.3,153663,12000000,8.783454,22921898
tt0128445,Rushmore,1998,93,"Comedy,Drama,Romance",7.6,188068,9000000,5.997054,17096053
tt0128853,You've Got Mail,1998,119,"Comedy,Drama,Romance",6.7,217806,65000000,10.237996,250821495
tt0130018,I Still Know What You Did Last Summer,1998,100,"Horror,Mystery,Thriller",4.7,75380,65000000,11.023042,40002112
tt0130623,Dinosaur,2000,82,"Adventure,Animation,Drama",6.4,62578,127500000,9.998415,354248063
tt0132245,Driven,2001,116,"Action,Drama,Sport",4.6,41802,94000000,5.310558,54744738
tt0132347,Mystery Men,1999,121,"Action,Comedy,Fantasy",6.1,68204,68000000,10.466306,29762011
tt0133385,Asterix and Obelix vs. Caesar,1999,109,"Adventure,Comedy,Family",5.9,43089,0,8.150265,1644060
tt0133952,The Siege,1998,116,"Action,Thriller",6.4,74468,70000000,9.019114,116672912
tt0134067,The Rugrats Movie,1998,79,"Adventure,Animation,Comedy",5.9,19806,30000000,5.154373,100491683
tt0134084,Scream 3,2000,116,"Horror,Mystery",5.6,146797,40000000,9.738371,161834276
tt0134273,8MM,1999,123,"Crime,Drama,Mystery",6.5,135379,40000000,7.473718,96618699
tt0134618,"Mystery, Alaska",1999,119,"Comedy,Drama,Sport",6.7,27487,28000000,4.512767,8888143
tt0134983,Supernova,2000,90,"Horror,Sci-Fi,Thriller",4.8,18412,90000000,5.496624,14828081
tt0137523,Fight Club,1999,139,Drama,8.8,2141856,63000000,63.869599,100853753
tt0138487,Head On,1998,104,"Drama,Romance",6.6,4485,0,3.466204,378667
tt0138510,Idle Hands,1999,92,"Comedy,Fantasy,Horror",6.2,44377,25000000,6.851628,4152230
tt0138524,Intolerable Cruelty,2003,100,"Comedy,Crime,Romance",6.3,98847,60000000,13.469862,119940815
tt0138590,Twice Upon a Yesterday,1998,91,"Comedy,Drama,Fantasy",6.2,2682,0,1.217192,258464
